person_id,baseline_memory,training,engagement_after,help_seeking_after,memory_after
2389,50.26187022,0,0.99552383,2.34927471,43.82906042
2390,48.55122959,0,0.80262558,-0.88670493,48.50398713
2391,55.38650410,1,0.88971225,3.36601574,47.08890870
2392,49.71278655,1,1.27964445,2.00440208,52.98154709
2393,50.12708984,0,-0.62079478,-0.24527239,49.81911907
2394,52.47948481,1,0.89004851,2.87708606,49.24216966
2395,67.69461824,1,1.21154896,1.09355142,63.17523869
2396,50.54214668,0,-0.68108386,-0.42672617,50.08006028
2397,61.50952625,1,-0.12772962,-0.73624191,64.48728398
2398,44.82804182,1,0.09310220,1.00694340,38.98604709
2399,42.45744441,0,-0.02333224,-1.54522649,52.31483598
2400,39.36751594,0,1.33682904,-0.24794589,44.92090568
