applicant_id,diagnostic_score,centered_score,tutoring_eligible,baseline_gpa,end_term_math_score
RD2534,60.269469,0.269469,0,3.256695,74.66532
RD2535,64.59179,4.59179,0,3.044871,69.030164
RD2536,59.870012,-0.129988,1,3.267442,65.133786
RD2537,64.898183,4.898183,0,2.725731,70.311896
RD2538,55.106246,-4.893754,1,2.720477,65.75635
RD2539,79.567673,19.567673,0,2.605986,79.7853
RD2540,66.533765,6.533765,0,3.138655,67.850984
RD2541,74.644393,14.644393,0,2.824094,77.001232
RD2542,44.849101,-15.150899,1,2.668847,65.939644
RD2543,69.593025,9.593025,0,3.092643,72.191686
RD2544,49.070596,-10.929404,1,2.990323,64.534636
RD2545,73.901548,13.901548,0,3.215204,74.023937
RD2546,69.974343,9.974343,0,3.499936,67.320603
RD2547,61.638794,1.638794,0,2.81526,78.359005
RD2548,51.96812,-8.03188,1,2.476465,68.841872
RD2549,64.091238,4.091238,0,2.618114,65.615916
RD2550,54.578982,-5.421018,1,2.470655,67.059097
RD2551,63.273571,3.273571,0,2.714092,64.706341
RD2552,62.184779,2.184779,0,2.900674,71.45656
RD2553,71.508636,11.508636,0,3.248682,79.736487
RD2554,63.071419,3.071419,0,3.202867,65.494623
RD2555,58.941907,-1.058093,1,2.744505,81.200547
RD2556,64.61467,4.61467,0,2.452314,71.588503
RD2557,46.52992,-13.47008,1,2.390379,57.461221
RD2558,52.564414,-7.435586,1,2.37241,64.574464
RD2559,62.402271,2.402271,0,2.903015,73.918756
RD2560,53.819568,-6.180432,1,2.58179,72.800883
RD2561,53.744626,-6.255374,1,2.810964,73.962341
RD2562,57.816871,-2.183129,1,3.230708,69.937197
RD2563,74.910171,14.910171,0,3.593412,74.196616
RD2564,79.769582,19.769582,0,3.249446,85.011121
RD2565,79.962234,19.962234,0,3.072184,70.97191
RD2566,62.317102,2.317102,0,2.722232,59.144692
RD2567,53.235999,-6.764001,1,2.331156,69.50979
RD2568,59.364259,-0.635741,1,2.618454,66.686184
RD2569,49.532048,-10.467952,1,2.367204,65.559489
RD2570,60.721052,0.721052,0,2.559952,60.046112
RD2571,65.135576,5.135576,0,2.589563,63.224352
RD2572,63.971032,3.971032,0,3.117939,73.181939
RD2573,65.03697,5.03697,0,2.593695,66.224472
RD2574,55.199382,-4.800618,1,2.977133,68.02674
RD2575,61.479094,1.479094,0,2.833679,68.426288
RD2576,62.724494,2.724494,0,2.499891,75.041761
RD2577,58.071625,-1.928375,1,2.814794,64.316348
RD2578,56.0381,-3.9619,1,2.763256,77.010085
RD2579,69.403422,9.403422,0,3.017163,73.345947
RD2580,48.980292,-11.019708,1,2.82159,66.874925
RD2581,51.128968,-8.871032,1,2.565953,65.318854
RD2582,56.614817,-3.385183,1,2.844697,65.365689
RD2583,58.121868,-1.878132,1,2.609094,63.500978
RD2584,68.857617,8.857617,0,2.807583,65.993456
RD2585,50.845098,-9.154902,1,2.190642,63.959182
RD2586,64.062493,4.062493,0,2.655924,65.053762
RD2587,49.865523,-10.134477,1,2.456843,70.71403
RD2588,65.971004,5.971004,0,2.60735,68.644257
RD2589,79.636895,19.636895,0,2.775912,77.866091
RD2590,47.827714,-12.172286,1,3.007781,67.569667
RD2591,73.681506,13.681506,0,3.124484,75.430885
RD2592,53.411798,-6.588202,1,2.803561,62.432046
RD2593,68.80305,8.80305,0,3.076593,70.757051
RD2594,63.364965,3.364965,0,2.944191,74.099939
RD2595,69.970679,9.970679,0,2.86541,72.692613
RD2596,59.277705,-0.722295,1,2.645761,70.235911
RD2597,78.018093,18.018093,0,3.309033,79.737128
RD2598,62.121183,2.121183,0,2.815884,63.570026
RD2599,79.869494,19.869494,0,3.54225,74.673523
RD2600,54.699128,-5.300872,1,2.028298,65.427679
